Date,Close,Polarity,Prediction,Subjectivity
2018-11-19,35.82,0.12886753497223113,0,0.5911129413817401
2018-11-20,35.59,0.125357042009871,0,0.5842633848160984
2018-11-21,36.31,0.16249893289957204,0,0.6000881840748312
2018-11-23,37.95,0.1351934879391654,0,0.5863372594094094
2018-11-26,38.1,0.11181919618312798,0,0.5900588033716316
2018-11-27,38.29,0.11459659578462437,0,0.5833494653243123
2018-11-28,38.94,0.16322852238190383,0,0.5870210846632037
2018-11-29,38.42,0.1593849484578791,0,0.58609826140988
2018-11-30,40.16,0.17111447632996307,0,0.5803290998353499
2018-12-03,39.65,0.13356246480000727,0,0.58040730062224
2018-12-04,36.69,0.15190374426184983,0,0.5840371941062843
2018-12-06,36.94,0.15879312145659766,0,0.584234623196094
2018-12-07,33.57,0.1491872955267941,0,0.594979322908787
2018-12-10,33.84,0.2125688336867078,0,0.6059912130730682
2018-12-11,34.1,0.24823076464758462,0,0.5869194576990645
2018-12-12,34.35,0.23562561538913268,0,0.6030159902702494
2018-12-13,32.46,0.1708613554829465,0,0.5742307324928616
2018-12-14,32.41,0.1352528449134307,0,0.5856131618216301
2018-12-17,32.04,0.1278786174153708,0,0.5890403777140473
2018-12-18,33.54,0.1491964948464312,0,0.5693823492952649
2018-12-19,32.42,0.14713824366342007,0,0.5894120810863478
2018-12-20,31.89,0.15263664095890359,0,0.5845532544871367
2018-12-21,30.78,0.09744656377265881,0,0.5796072009756488
2018-12-24,29.72,0.13613478553934077,0,0.5948583792116987
2018-12-26,32.29,0.13823600478020848,0,0.5830144132413431
2018-12-27,32.04,0.05384243353888149,0,0.5729074169325606
2018-12-28,31.83,0.03407136668818231,0,0.5741761147693238
2018-12-31,32.11,0.09138752156582258,0,0.595434580072174
2019-01-02,32.48,0.1225638686792082,0,0.5782744631632055
2019-01-03,30.06,0.12472900490115553,0,0.5804209667752016
2019-01-04,32.04,0.10719541895289202,0,0.567709205296785
2019-01-07,32.95,0.14261000687104303,0,0.5884727360607396
2019-01-08,32.42,0.16237979967692173,0,0.5756139791825009
2019-01-09,33.42,0.18221651677663497,0,0.5565234226734529
2019-01-10,32.04,0.17800689010873694,0,0.5698485168200562
2019-01-11,31.8,0.19003630120468407,0,0.5937451939978257
2019-01-14,31.71,0.1452918410343998,0,0.5746026183160398
2019-01-15,32.1,0.16081018225931254,0,0.5643127020540015
2019-01-16,32.84,0.19417479273271904,0,0.5648759170380818
2019-01-17,33.58,0.2242591750589773,0,0.6070852832364646
2019-01-18,33.97,0.17063654809928588,0,0.586837181412832
2019-01-22,32.74,0.12205977400530517,0,0.5792485246111714
2019-01-23,31.65,0.15720355408672523,0,0.5878649782792202
2019-01-24,33.66,0.16604411504191285,0,0.5634722117020488
2019-01-25,34.98,0.12004517710194115,0,0.585882052076796
2019-01-28,36.57,0.13881179606947924,0,0.588627635594222
2019-01-29,36.29,0.1517954881715435,0,0.5891418630102837
2019-01-30,36.34,0.15569236911074463,0,0.5873239381862712
2019-01-31,35.77,0.1267308792091389,0,0.5779312261562848
2019-02-01,36.11,0.15283247405841227,0,0.5632500193105132
2019-02-04,36.78,0.15942247866939108,0,0.5749756022889552
2019-02-05,36.93,0.14507114317789888,0,0.5746865687357052
2019-02-06,36.76,0.1467637205414291,0,0.5800452386851325
2019-02-07,36.17,0.16673566330467376,0,0.5946936439675714
2019-02-08,36.0,0.1564832616439784,0,0.5713142883771579
2019-02-11,36.59,0.12946885928466914,0,0.5712038746360727
2019-02-12,35.75,0.1411532467234167,0,0.5757708821567091
2019-02-13,36.21,0.14696971863834812,0,0.5718158377145414
2019-02-14,36.11,0.14495573516459107,0,0.5901771974443868
2019-02-15,35.05,0.13426817258712695,0,0.5728313593466359
2019-02-19,35.47,0.12933690108212864,0,0.5693930224524337
2019-02-20,35.06,0.11471255578056225,0,0.5672307622355388
2019-02-21,34.98,0.12272532167001908,0,0.5919256190897231
2019-02-22,35.49,0.13498761120133734,0,0.5917213567986889
2019-02-25,35.9,0.10007878432667236,0,0.5642022538227114
2019-02-26,36.25,0.1341417973632813,0,0.5927143581884597
2019-02-27,35.69,0.16443292856964165,0,0.5739327588572409
2019-02-28,35.63,0.1058639299384101,0,0.5756180427616693
2019-03-01,34.64,0.11619224023653353,0,0.587241796218578
2019-03-04,33.72,0.12747608480230938,0,0.5944557174983611
2019-03-05,33.23,0.1599891106869058,0,0.5916559034958411
2019-03-06,32.76,0.14484166789900438,0,0.58269969708981
2019-03-07,32.22,0.14077449897908628,0,0.5776261309427527
2019-03-08,31.91,0.138509167594913,0,0.593036730455532
2019-03-11,32.05,0.11023383386372464,0,0.5678656686751818
2019-03-12,30.92,0.15244409531220857,0,0.5582897545352841
2019-03-13,31.84,0.12481556563507415,0,0.5664550274068526
2019-03-14,32.13,0.10867267611826589,0,0.571446145384177
2019-03-15,31.43,0.12930105703641684,0,0.5429685214248243
2019-03-18,31.38,0.09300243856263415,0,0.5521104094985102
2019-03-19,31.85,0.14790974104992463,0,0.5811891378773223
2019-03-20,30.96,0.1435080312660633,0,0.5739271835329012
2019-03-21,31.45,0.1066856321207862,0,0.5762764117813518
2019-03-22,30.57,0.15240004986887873,0,0.5798072004921754
2019-03-25,30.21,0.09751977892947956,0,0.5923539176023807
2019-03-26,30.21,0.11393592345094258,0,0.5597477815488138
2019-03-27,30.94,0.0,30.45,0.0
2019-03-28,30.90,0.0,31.56,0.0
2019-03-29,31.76,0.0,32.89,0.0
2019-04-01,32.35,0.0,33.05,0.0
2019-04-02,32.99,0.0,33.94,0.0
